time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2020-02-01T00:00:00.0000000Z;2020-02-02T00:00:00.0000000Z;2020-02-01T00:01:00.0000000Z;2020-02-01T23:59:00.0000000Z;0.9985916309360878;1.0004124773937828;0.9973348180246172;0.9994964338559676
2020-02-02T00:00:00.0000000Z;2020-02-03T00:00:00.0000000Z;2020-02-02T00:01:00.0000000Z;2020-02-02T23:59:00.0000000Z;0.9998834954615262;1.0011856752313897;0.9971550745915155;0.9990652113910974
2020-02-03T00:00:00.0000000Z;2020-02-04T00:00:00.0000000Z;2020-02-03T00:01:00.0000000Z;2020-02-03T23:59:00.0000000Z;0.9990449642348996;1.0020804280471138;0.9940734728949634;0.9984177713953643
2020-02-04T00:00:00.0000000Z;2020-02-05T00:00:00.0000000Z;2020-02-04T00:01:00.0000000Z;2020-02-04T23:59:00.0000000Z;0.9984475631561727;0.9998340112894475;0.9953316303298068;0.9958737153018772
2020-02-05T00:00:00.0000000Z;2020-02-06T00:00:00.0000000Z;2020-02-05T00:01:00.0000000Z;2020-02-05T23:59:00.0000000Z;0.9963555006217747;1.002756090968066;0.9955024874956606;1.000021128268955
2020-02-06T00:00:00.0000000Z;2020-02-07T00:00:00.0000000Z;2020-02-06T00:01:00.0000000Z;2020-02-06T23:59:00.0000000Z;1.0000789114049036;1.0015260068772094;0.9968293282440397;0.9985683160921999
2020-02-07T00:00:00.0000000Z;2020-02-08T00:00:00.0000000Z;2020-02-07T00:01:00.0000000Z;2020-02-07T23:59:00.0000000Z;0.9987596983045722;1.002493632498271;0.996383400407736;0.9993825993838029
2020-02-08T00:00:00.0000000Z;2020-02-09T00:00:00.0000000Z;2020-02-08T00:01:00.0000000Z;2020-02-08T23:59:00.0000000Z;0.9996957417302015;1.0051936475342709;0.9969826403773704;1.001018890335944
2020-02-09T00:00:00.0000000Z;2020-02-10T00:00:00.0000000Z;2020-02-09T00:01:00.0000000Z;2020-02-09T23:59:00.0000000Z;1.0007175519042275;1.0030559043997167;0.9988818611391685;1.0010398010393766
2020-02-10T00:00:00.0000000Z;2020-02-11T00:00:00.0000000Z;2020-02-10T00:01:00.0000000Z;2020-02-10T23:59:00.0000000Z;1.0007879368245576;1.0019144210791517;0.9975271914933524;1.0003855058550122
2020-02-11T00:00:00.0000000Z;2020-02-12T00:00:00.0000000Z;2020-02-11T00:01:00.0000000Z;2020-02-11T23:59:00.0000000Z;0.9997070597184045;1.007380778449632;0.9980856284777262;1.004801837927297
2020-02-12T00:00:00.0000000Z;2020-02-13T00:00:00.0000000Z;2020-02-12T00:01:00.0000000Z;2020-02-12T23:59:00.0000000Z;1.0045347887224558;1.0055699555167719;0.9998078842717236;1.002930418018903
2020-02-13T00:00:00.0000000Z;2020-02-14T00:00:00.0000000Z;2020-02-13T00:01:00.0000000Z;2020-02-13T23:59:00.0000000Z;1.0032541224970946;1.005562209078738;0.9975949425141933;1.000362958456693
2020-02-14T00:00:00.0000000Z;2020-02-15T00:00:00.0000000Z;2020-02-14T00:01:00.0000000Z;2020-02-14T23:59:00.0000000Z;1.0008263561091482;1.0030116203690513;0.9972260320304396;1.0026057000016977
2020-02-15T00:00:00.0000000Z;2020-02-16T00:00:00.0000000Z;2020-02-15T00:01:00.0000000Z;2020-02-15T23:59:00.0000000Z;1.0027646916986348;1.0031897313279032;0.9974318793921166;1.0001245436110209
2020-02-16T00:00:00.0000000Z;2020-02-17T00:00:00.0000000Z;2020-02-16T00:01:00.0000000Z;2020-02-16T23:59:00.0000000Z;1.0004417893159414;1.0037138953440463;0.9963158341001257;1.00101560464002
2020-02-17T00:00:00.0000000Z;2020-02-18T00:00:00.0000000Z;2020-02-17T00:01:00.0000000Z;2020-02-17T23:59:00.0000000Z;0.9994690891444918;1.0042612356923786;0.9979624583657035;1.0001400030731151
2020-02-18T00:00:00.0000000Z;2020-02-19T00:00:00.0000000Z;2020-02-18T00:01:00.0000000Z;2020-02-18T23:59:00.0000000Z;1.0006972511532721;1.004649342469719;0.9996041784073754;1.0023602844558037
2020-02-19T00:00:00.0000000Z;2020-02-20T00:00:00.0000000Z;2020-02-19T00:01:00.0000000Z;2020-02-19T23:59:00.0000000Z;1.0028875008509166;1.0066404534903353;0.9958773691334304;1.0007612690032603
2020-02-20T00:00:00.0000000Z;2020-02-21T00:00:00.0000000Z;2020-02-20T00:01:00.0000000Z;2020-02-20T23:59:00.0000000Z;1.0012801671332456;1.0045669528415895;0.9976107857408532;1.0013758828540422
2020-02-21T00:00:00.0000000Z;2020-02-22T00:00:00.0000000Z;2020-02-21T00:00:00.0000000Z;2020-02-21T00:00:00.0000000Z;1.0013758828540422;1.0013758828540422;1.0013758828540422;1.0013758828540422
2020-02-22T00:00:00.0000000Z;2020-02-23T00:00:00.0000000Z;2020-02-22T00:01:00.0000000Z;2020-02-22T23:59:00.0000000Z;1.0018513705660375;1.003169152526431;1.0001342374616742;1.002121969777961
2020-02-23T00:00:00.0000000Z;2020-02-24T00:00:00.0000000Z;2020-02-23T00:01:00.0000000Z;2020-02-23T23:59:00.0000000Z;1.0013309517365026;1.0043330868630413;1.0008237160551052;1.0035481100499635
2020-02-24T00:00:00.0000000Z;2020-02-25T00:00:00.0000000Z;2020-02-24T00:01:00.0000000Z;2020-02-24T23:59:00.0000000Z;1.0031941940489997;1.0042170720271137;0.9979836655909371;1.0001319780234643
2020-02-25T00:00:00.0000000Z;2020-02-26T00:00:00.0000000Z;2020-02-25T00:01:00.0000000Z;2020-02-25T23:59:00.0000000Z;0.9990261032737042;1.0029209704871054;0.9975306396025218;0.9978851159182504
2020-02-26T00:00:00.0000000Z;2020-02-27T00:00:00.0000000Z;2020-02-26T00:01:00.0000000Z;2020-02-26T23:59:00.0000000Z;0.9991780873848144;1.0010931091308177;0.9961509833640827;0.9992390351241971
2020-02-27T00:00:00.0000000Z;2020-02-28T00:00:00.0000000Z;2020-02-27T00:01:00.0000000Z;2020-02-27T23:59:00.0000000Z;0.999708259753463;1.0017144128528894;0.9971428270661249;0.9993215736411981
2020-02-28T00:00:00.0000000Z;2020-02-29T00:00:00.0000000Z;2020-02-28T00:01:00.0000000Z;2020-02-28T23:59:00.0000000Z;0.9992496285714891;1.0028648600116061;0.9956127651404131;0.9999920252929797
2020-02-29T00:00:00.0000000Z;2020-03-01T00:00:00.0000000Z;2020-02-29T00:01:00.0000000Z;2020-02-29T23:59:00.0000000Z;1.001982191697092;1.0035276361201055;0.9990821832495851;1.0002088037484225
2020-03-01T00:00:00.0000000Z;2020-03-02T00:00:00.0000000Z;2020-03-01T00:01:00.0000000Z;2020-03-01T23:59:00.0000000Z;1.000005366035373;1.002762663081717;0.997387714572209;0.9992444009666122
2020-03-02T00:00:00.0000000Z;2020-03-03T00:00:00.0000000Z;2020-03-02T00:01:00.0000000Z;2020-03-02T23:59:00.0000000Z;0.998915193510494;1.0024601956285721;0.9975257439752129;1.0005103325065217
2020-03-03T00:00:00.0000000Z;2020-03-04T00:00:00.0000000Z;2020-03-03T00:01:00.0000000Z;2020-03-03T23:59:00.0000000Z;1.0013112150518724;1.0031741695476852;0.9990467767018457;0.9992026414437934
2020-03-04T00:00:00.0000000Z;2020-03-05T00:00:00.0000000Z;2020-03-04T00:01:00.0000000Z;2020-03-04T23:59:00.0000000Z;0.9993176319365235;1.001933568237203;0.9987556947239771;1.0002790556018193
2020-03-05T00:00:00.0000000Z;2020-03-06T00:00:00.0000000Z;2020-03-05T00:01:00.0000000Z;2020-03-05T23:59:00.0000000Z;1.0005038276729166;1.0024732621172252;1.0003098050423076;1.0014682975239277
2020-03-06T00:00:00.0000000Z;2020-03-07T00:00:00.0000000Z;2020-03-06T00:01:00.0000000Z;2020-03-06T23:59:00.0000000Z;1.001567500870096;1.0031957109001475;1.0003119977678838;1.0023362631761246
2020-03-07T00:00:00.0000000Z;2020-03-08T00:00:00.0000000Z;2020-03-07T00:01:00.0000000Z;2020-03-07T23:59:00.0000000Z;1.0023629634725681;1.0060880472318823;1.0003532494608014;1.001504519897515
2020-03-08T00:00:00.0000000Z;2020-03-09T00:00:00.0000000Z;2020-03-08T00:01:00.0000000Z;2020-03-08T23:59:00.0000000Z;1.0018017541146254;1.0054110691541935;0.9980250525533961;1.000866599069045
2020-03-09T00:00:00.0000000Z;2020-03-10T00:00:00.0000000Z;2020-03-09T00:01:00.0000000Z;2020-03-09T23:59:00.0000000Z;1.0006669734930747;1.0029712615226316;0.9930012490675685;1.0003439192683485
2020-03-10T00:00:00.0000000Z;2020-03-11T00:00:00.0000000Z;2020-03-10T00:01:00.0000000Z;2020-03-10T23:59:00.0000000Z;0.9996622109458448;1.0034876328859317;0.9988609654810741;0.9995706661060577
2020-03-11T00:00:00.0000000Z;2020-03-12T00:00:00.0000000Z;2020-03-11T00:01:00.0000000Z;2020-03-11T23:59:00.0000000Z;1.0000871369175106;1.0023518382336492;0.9968632686182849;1.000847177935051
2020-03-12T00:00:00.0000000Z;2020-03-13T00:00:00.0000000Z;2020-03-12T00:01:00.0000000Z;2020-03-12T23:59:00.0000000Z;1.0006790358542583;1.0568864664171795;0.9774395171583283;1.0154317177674341
2020-03-13T00:00:00.0000000Z;2020-03-14T00:00:00.0000000Z;2020-03-13T00:01:00.0000000Z;2020-03-13T23:59:00.0000000Z;1.0043053936681108;1.1481642948296125;0.9890591467482874;1.0092105982848811
2020-03-14T00:00:00.0000000Z;2020-03-15T00:00:00.0000000Z;2020-03-14T00:01:00.0000000Z;2020-03-14T23:59:00.0000000Z;1.010225604775984;1.0115520434741883;0.9966363143191191;0.9969861891206333
2020-03-15T00:00:00.0000000Z;2020-03-16T00:00:00.0000000Z;2020-03-15T00:01:00.0000000Z;2020-03-15T23:59:00.0000000Z;0.9995978627398384;1.006511682714121;0.9949247082759191;0.9978238154403787
2020-03-16T00:00:00.0000000Z;2020-03-17T00:00:00.0000000Z;2020-03-16T00:01:00.0000000Z;2020-03-16T23:59:00.0000000Z;0.9973183008882458;1.0055203799580787;0.9904536035085447;1.002587273393341
2020-03-17T00:00:00.0000000Z;2020-03-18T00:00:00.0000000Z;2020-03-17T00:01:00.0000000Z;2020-03-17T23:59:00.0000000Z;1.0035576888635573;1.0083074613055625;1.0010600968312628;1.00384906449325
2020-03-18T00:00:00.0000000Z;2020-03-19T00:00:00.0000000Z;2020-03-18T00:01:00.0000000Z;2020-03-18T23:59:00.0000000Z;1.0028699035168045;1.0066107517780127;1.0008067036824233;1.003890058353995
2020-03-19T00:00:00.0000000Z;2020-03-20T00:00:00.0000000Z;2020-03-19T00:01:00.0000000Z;2020-03-19T23:59:00.0000000Z;1.004062246133432;1.014734680651843;1.0019556496429223;1.0037759126001489
2020-03-20T00:00:00.0000000Z;2020-03-21T00:00:00.0000000Z;2020-03-20T00:01:00.0000000Z;2020-03-20T23:59:00.0000000Z;1.0028452048563858;1.008261091579654;0.9961045529268874;1.0004650185142463
2020-03-21T00:00:00.0000000Z;2020-03-22T00:00:00.0000000Z;2020-03-21T00:01:00.0000000Z;2020-03-21T23:59:00.0000000Z;1.0010823835874887;1.0048494648208268;0.997125309387631;0.9995940256976232
2020-03-22T00:00:00.0000000Z;2020-03-23T00:00:00.0000000Z;2020-03-22T00:01:00.0000000Z;2020-03-22T23:59:00.0000000Z;1.0023411700583689;1.0040658579967023;0.9986341919552504;1.0006707101807897
2020-03-23T00:00:00.0000000Z;2020-03-24T00:00:00.0000000Z;2020-03-23T00:01:00.0000000Z;2020-03-23T23:59:00.0000000Z;1.0003718112090985;1.0069745156034833;0.9990457625587688;1.0044393841913346
2020-03-24T00:00:00.0000000Z;2020-03-25T00:00:00.0000000Z;2020-03-24T00:01:00.0000000Z;2020-03-24T23:59:00.0000000Z;1.0049270933838854;1.0070316958161756;1.0015865396967945;1.0033252158257706
2020-03-25T00:00:00.0000000Z;2020-03-26T00:00:00.0000000Z;2020-03-25T00:01:00.0000000Z;2020-03-25T23:59:00.0000000Z;1.0042486272764233;1.0045719084084852;1.0003525256543317;1.0020294248676882
2020-03-26T00:00:00.0000000Z;2020-03-27T00:00:00.0000000Z;2020-03-26T00:01:00.0000000Z;2020-03-26T23:59:00.0000000Z;1.0022227840400497;1.004832681317649;1.0002507674350776;1.003632745094675
2020-03-27T00:00:00.0000000Z;2020-03-28T00:00:00.0000000Z;2020-03-27T00:01:00.0000000Z;2020-03-27T23:59:00.0000000Z;1.0042598932391065;1.0060358555472584;0.9967467627939866;1.0006707560117305
2020-03-28T00:00:00.0000000Z;2020-03-29T00:00:00.0000000Z;2020-03-28T00:01:00.0000000Z;2020-03-28T23:59:00.0000000Z;1.0007190771674326;1.0040845281515374;0.9979889999716665;1.0026034503507513
2020-03-29T00:00:00.0000000Z;2020-03-30T00:00:00.0000000Z;2020-03-29T00:01:00.0000000Z;2020-03-29T23:59:00.0000000Z;1.0020585123362629;1.0031822917647022;0.9979940743059196;0.9993552144188673
2020-03-30T00:00:00.0000000Z;2020-03-31T00:00:00.0000000Z;2020-03-30T00:01:00.0000000Z;2020-03-30T23:59:00.0000000Z;0.9987627499487935;1.0056126423562526;0.9987627499487935;1.0023313792884168
2020-03-31T00:00:00.0000000Z;2020-04-01T00:00:00.0000000Z;2020-03-31T00:01:00.0000000Z;2020-03-31T23:59:00.0000000Z;1.0020117514179567;1.0033058751326782;0.999740707650342;1.0020577427618622
2020-04-01T00:00:00.0000000Z;2020-04-02T00:00:00.0000000Z;2020-04-01T00:01:00.0000000Z;2020-04-01T23:59:00.0000000Z;1.0019561761867748;1.0039859536616131;0.9992688525641793;1.0033448099417865
2020-04-02T00:00:00.0000000Z;2020-04-03T00:00:00.0000000Z;2020-04-02T00:01:00.0000000Z;2020-04-02T23:59:00.0000000Z;1.0047101243359473;1.0054852840127142;0.9990781843964642;1.0000462601722404
2020-04-03T00:00:00.0000000Z;2020-04-04T00:00:00.0000000Z;2020-04-03T00:01:00.0000000Z;2020-04-03T23:59:00.0000000Z;1.0010968201537056;1.0031587529951336;0.998909968272796;1.0009680335395112
2020-04-04T00:00:00.0000000Z;2020-04-05T00:00:00.0000000Z;2020-04-04T00:01:00.0000000Z;2020-04-04T23:59:00.0000000Z;1.0023972588896553;1.0045399271449273;0.9998971636301464;1.0024253641205685
2020-04-05T00:00:00.0000000Z;2020-04-06T00:00:00.0000000Z;2020-04-05T00:01:00.0000000Z;2020-04-05T23:59:00.0000000Z;1.003099665749781;1.0033071097435737;0.9992553462050372;1.0013061504395586
2020-04-06T00:00:00.0000000Z;2020-04-07T00:00:00.0000000Z;2020-04-06T00:01:00.0000000Z;2020-04-06T23:59:00.0000000Z;1.000336921879769;1.0030289250516182;1.0001152904784043;1.001407279691011
2020-04-07T00:00:00.0000000Z;2020-04-08T00:00:00.0000000Z;2020-04-07T00:01:00.0000000Z;2020-04-07T23:59:00.0000000Z;1.0019436088119331;1.0029991712038664;0.9987416679232461;0.9996941031145282
2020-04-08T00:00:00.0000000Z;2020-04-09T00:00:00.0000000Z;2020-04-08T00:01:00.0000000Z;2020-04-08T23:59:00.0000000Z;1.0000401511626271;1.0027077934180344;0.9989556981936999;1.0010855398985319
2020-04-09T00:00:00.0000000Z;2020-04-10T00:00:00.0000000Z;2020-04-09T00:01:00.0000000Z;2020-04-09T23:59:00.0000000Z;1.0016234299781348;1.0036911856882889;0.9992996583618894;1.0009730783272934
2020-04-10T00:00:00.0000000Z;2020-04-11T00:00:00.0000000Z;2020-04-10T00:01:00.0000000Z;2020-04-10T23:59:00.0000000Z;1.0011495308757352;1.0036027789115016;0.9991765418686775;1.0017167000027416
2020-04-11T00:00:00.0000000Z;2020-04-12T00:00:00.0000000Z;2020-04-11T00:01:00.0000000Z;2020-04-11T23:59:00.0000000Z;1.0021208014982794;1.0029700317619787;1.0005342821135828;1.0014399561932827
2020-04-12T00:00:00.0000000Z;2020-04-13T00:00:00.0000000Z;2020-04-12T00:01:00.0000000Z;2020-04-12T23:59:00.0000000Z;1.0012446402732904;1.004509146058281;1.0005222140233214;1.0008737909549807
2020-04-13T00:00:00.0000000Z;2020-04-14T00:00:00.0000000Z;2020-04-13T00:01:00.0000000Z;2020-04-13T23:59:00.0000000Z;1.000401451987317;1.0044194355505511;0.9986752870348223;1.0030947950720435
2020-04-14T00:00:00.0000000Z;2020-04-15T00:00:00.0000000Z;2020-04-14T00:01:00.0000000Z;2020-04-14T23:59:00.0000000Z;1.002349706294081;1.0038967418075342;1.0003147463432263;1.001007818868253
2020-04-15T00:00:00.0000000Z;2020-04-16T00:00:00.0000000Z;2020-04-15T00:01:00.0000000Z;2020-04-15T23:59:00.0000000Z;1.0015385781489408;1.0026313449624948;0.9996379814182585;1.0003605067167782
2020-04-16T00:00:00.0000000Z;2020-04-17T00:00:00.0000000Z;2020-04-16T00:01:00.0000000Z;2020-04-16T23:59:00.0000000Z;1.001526630407094;1.0033510391734823;0.9985984875294901;1.0011754279339629
2020-04-17T00:00:00.0000000Z;2020-04-18T00:00:00.0000000Z;2020-04-17T00:01:00.0000000Z;2020-04-17T23:59:00.0000000Z;1.00143449815119;1.0026778677470807;0.9998152257239971;1.0014028254895484
2020-04-18T00:00:00.0000000Z;2020-04-19T00:00:00.0000000Z;2020-04-18T00:01:00.0000000Z;2020-04-18T23:59:00.0000000Z;1.0006335827216435;1.0044840166758993;1.000101060542897;1.0014456953671143
2020-04-19T00:00:00.0000000Z;2020-04-20T00:00:00.0000000Z;2020-04-19T00:01:00.0000000Z;2020-04-19T23:59:00.0000000Z;1.0019526470390356;1.0057719534802416;1.0002685264006732;1.0011940091067575
2020-04-20T00:00:00.0000000Z;2020-04-21T00:00:00.0000000Z;2020-04-20T00:01:00.0000000Z;2020-04-20T23:59:00.0000000Z;1.001654718278685;1.003115642802374;0.9991993071369007;1.001849038173352
2020-04-21T00:00:00.0000000Z;2020-04-22T00:00:00.0000000Z;2020-04-21T00:01:00.0000000Z;2020-04-21T23:59:00.0000000Z;1.0009819365198893;1.0029720947548213;1.0001360671444766;1.0019386422134493
2020-04-22T00:00:00.0000000Z;2020-04-23T00:00:00.0000000Z;2020-04-22T00:01:00.0000000Z;2020-04-22T23:59:00.0000000Z;1.0021644536141565;1.0029230177391844;1.0004796309856956;1.0014033434520333
2020-04-23T00:00:00.0000000Z;2020-04-24T00:00:00.0000000Z;2020-04-23T00:01:00.0000000Z;2020-04-23T23:59:00.0000000Z;1.0003711935339774;1.0046537067138592;0.9999042481964849;1.000541739022461
2020-04-24T00:00:00.0000000Z;2020-04-25T00:00:00.0000000Z;2020-04-24T00:01:00.0000000Z;2020-04-24T23:59:00.0000000Z;1.0010563895199678;1.0021171802619713;0.9991416912626465;1.0009783952142228
2020-04-25T00:00:00.0000000Z;2020-04-26T00:00:00.0000000Z;2020-04-25T00:01:00.0000000Z;2020-04-25T23:59:00.0000000Z;1.0015059739404306;1.0024702934983585;0.9996557545065076;1.0012103633919733
2020-04-26T00:00:00.0000000Z;2020-04-27T00:00:00.0000000Z;2020-04-26T00:01:00.0000000Z;2020-04-26T23:59:00.0000000Z;1.001835117645879;1.003002282615634;0.9998951076957607;1.0019415034318924
2020-04-27T00:00:00.0000000Z;2020-04-28T00:00:00.0000000Z;2020-04-27T00:01:00.0000000Z;2020-04-27T23:59:00.0000000Z;1.0020187518297323;1.0027236792883707;0.9999438732428402;1.00212638549924
2020-04-28T00:00:00.0000000Z;2020-04-29T00:00:00.0000000Z;2020-04-28T00:01:00.0000000Z;2020-04-28T23:59:00.0000000Z;1.00254445468383;1.0027942958070615;1.000158587865755;1.002309264816268
2020-04-29T00:00:00.0000000Z;2020-04-30T00:00:00.0000000Z;2020-04-29T00:01:00.0000000Z;2020-04-29T23:59:00.0000000Z;1.0018336563684997;1.0065701541377454;1.0005373803946351;1.0013116884730364
2020-04-30T00:00:00.0000000Z;2020-05-01T00:00:00.0000000Z;2020-04-30T00:01:00.0000000Z;2020-04-30T23:59:00.0000000Z;1.001455546781418;1.0023042042247587;0.9983376556245888;1.0003565354317348
2020-05-01T00:00:00.0000000Z;2020-05-02T00:00:00.0000000Z;2020-05-01T00:01:00.0000000Z;2020-05-01T23:59:00.0000000Z;1.0007839126708566;1.002231630331799;0.9994014347541585;1.0006467475375942
2020-05-02T00:00:00.0000000Z;2020-05-03T00:00:00.0000000Z;2020-05-02T00:01:00.0000000Z;2020-05-02T23:59:00.0000000Z;1.0010025387151178;1.0020473481710268;0.9998926432020228;1.001279360258443
2020-05-03T00:00:00.0000000Z;2020-05-04T00:00:00.0000000Z;2020-05-03T00:01:00.0000000Z;2020-05-03T23:59:00.0000000Z;1.0011038568418635;1.0031218382049973;0.9993984226487055;1.0008747472751989
2020-05-04T00:00:00.0000000Z;2020-05-05T00:00:00.0000000Z;2020-05-04T00:01:00.0000000Z;2020-05-04T23:59:00.0000000Z;1.001564237340667;1.0030277949775626;0.9998007562288067;1.0015699368629332
